GEO.id,GEOID,GEO.display-label,LaborForceParticipationRate,LaborForceParticipationRate-MOE,EmploymentRate,EmploymentRate-MOE,UnemploymentRate,UnemploymentRate-MOE,FemaleLaborForceParticipation,FemaleLaborForceParticipation-MOE,FemaleCivilianEmployment,FemaleCivilianEmployment-MOE,CommutingToWork-DrivingAlone,CommutingToWork-DrivingAlone-MOE,CommutingToWork-Carpool,CommutingToWork-Carpool-MOE,CommutingToWork-PublicTransit,CommutingToWork-PublicTransit,CommutingToWork-Walked,CommutingToWork-Walked-MOE,CommutingToWork-Other,CommutingToWork-Other-MOE,CommutingToWork-Home,CommutingToWork-Home-MOE,PrivateWageSalary,PrivateWageSalary-MOE,"Income<10,000","Income<10,000-MOE",Income10k-15k,Income10k-15k-MOE,Income15k-25k,Income15k-25k-MOE,Income25k-35k,Income25k-35k-MOE,Income35k-50k,Income35k-50k-MOE,Income50k-75k,Income50k-75k-MOE,Income75k-100k,Income75k-100k-MOE,Income100k-150k,Income100k-150k-MOE,Income150k-200k,Income150k-200k-MOE,Income200K+,Income200K+-MOE,MedianHouseholdIncome,MedianHouseholdIncome-MOE,MeanHouseholdIncome,MeanHouseholdIncome-MOE,HouseholdsWithEarnings,HouseholdsWithEarnings-MOE,HouseholdsMeanEarnings,HouseholdsMeanEarnings-MOE,HouseholdsWSS,HouseholdsWSS-MOE,HouseholdsMeanSSIncome,HouseholdsMeanSSIncome-MOE,HouseholdsWPublicAssistanceIncome,HouseholdsWPublicAssistanceIncome-MOE,HouseholdsMeanPublicAssistanceIncome,HouseholdsMeanPublicAssistanceIncome-MOE,HouseholdsWFoodStampSNAPBenefits,HouseholdsWFoodStampSNAPBenefits-MOE,FamiliesIncome<10k,FamiliesIncome<10k-MOE,FamiliesIncome10k-15k,FamiliesIncome10k-15k-MOE,FamiliesIncome15k-25k,FamiliesIncome15k-25k-MOE,FamiliesIncome25k-35k,FamiliesIncome25k-35k-MOE,FamiliesIncome35k-50k,FamiliesIncome35k-50k-MOE,FamiliesIncome50k-75k,FamiliesIncome50k-75k-MOE,FamiliesIncome75k-100k,FamiliesIncome75k-100k-MOE,FamiliesIncome100k-150k,FamiliesIncome100k-150k-MOE,FamiliesIncome150k-200k,FamiliesIncome150k-200k-MOE,FamiliesIncome200k+,FamiliesIncome200k+-MOE,FamiliesMedianIncome,FamiliesMedianIncome-MOE,FamiliesMeanIncome,FamiliesMeanIncome-MOE,FamiliesPerCaptiaIncome,FamiliesPerCaptiaIncome-MOE,NonFamilyHouseholdsMedianIncome,NonFamilyHouseholdsMedianIncome-MOE,NonFamilyHouseholdsMeanIncome,NonFamilyHouseholdsMeanIncome-MOE,MedianWorkerEarnings,MedianWorkerEarnings-MOE,HealthInsuranceCoverage,HealthInsuranceCoverage-MOE,HealthInsuranceCoverage-Private,HealthInsuranceCoverage-Private-MOE,HealthInsuranceCoverage-Public,HealthInsuranceCoverage-Public-MOE,FamiliesBelowPovertyLevel,FamiliesBelowPovertyLevel-MOE,MarriedCouplesBelowPovertyLevel,MarriedCouplesBelowPovertyLevel-MOE,PeopleIncomeBelowPovertyLevel,PeopleIncomeBelowPovertyLevel-MOE,ChildrenUnderPovertyLevel,ChildrenUnderPovertyLevel-MOE
1400000US17201000504,17201000504,"Census Tract 5.04, Winnebago County, Illinois",61.6,3.7,54,4.5,7.4,2.9,57.5,4.3,49.2,5.7,84.5,5.3,7.1,4.2,0.5,0.8,0,0.8,0.8,1.3,7.1,3.9,80.3,5.8,1.7,1.7,2.5,1.9,10.7,4.4,3.1,2.2,12.6,4.2,21.3,4.8,13.7,5.4,20.7,5.1,5.7,3,8,3.6,73537,5485,90290,8127,70.3,3.8,90203,10547,44.5,5.5,23352,2474,0.6,1,,,8.7,4.6,3.7,4.4,3,4,0.8,1.3,1.6,1.7,9.3,5,23,5.9,13.9,6.2,27.6,6.8,6.9,3.9,10.3,4.4,84200,13232,104569,10840,37336,3405,36357,11373,49400,12546,34852,10459,98.2,1.1,81.1,6.5,38.1,5.7,6.7,5.8,1.8,2.3,9.8,4.3,14.4,11.5
1400000US17201000506,17201000506,"Census Tract 5.06, Winnebago County, Illinois",64.4,3.8,60.3,4.1,4.1,1.6,59.2,5.7,57.6,5.7,81.1,6.2,13.1,5.7,0,1.3,0,1.3,0,1.3,5.8,2.6,80.7,4.7,3.3,2,0.9,1,3,2,9.4,4.4,7.6,3.4,19.8,4.9,12.1,3.9,25.7,5.9,10.9,4,7.3,4.1,87083,16500,111179,20157,76.3,5.1,106768,22288,42.2,4.9,22552,2113,2.9,2.4,926,507,5.7,2.8,1.7,2,0.8,1.4,1.7,2,3.8,2.3,8.7,4.7,21.8,6,9.5,4.4,29.4,7.6,13.3,5.3,9.4,5.6,106875,18336,127359,26709,42385,7813,48906,16765,64043,13440,35350,5627,99.4,0.7,84.1,5.4,34.5,5.5,2.5,2.5,1.1,1.8,3.6,2.3,3.4,5.6
1400000US17201000507,17201000507,"Census Tract 5.07, Winnebago County, Illinois",58.4,5.4,54.7,5.7,3.3,1.9,54.8,7.9,52.7,7.6,84.7,5.8,1.7,1.7,3.1,2.6,1.9,1.6,0.9,1.4,7.7,3.5,89.2,3.3,3.4,2.5,5.5,4.9,13.1,5.9,17.7,7.3,16.4,5.8,19.4,6.7,8.7,4,7.7,2.9,5.8,3,2.2,1.8,44960,6660,65618,10402,75,5.6,67661,13911,33.5,4.9,22708,2358,2.9,2.7,4413,5918,17.8,5.6,5.8,4.1,5.3,7.7,12.4,7.7,12.5,6.5,12.1,6.6,20.3,10,8.5,5,10.5,4.4,9,5.1,3.8,3,50565,4120,78896,17672,26616,4319,38869,7945,46557,7771,26411,5257,94.4,2.2,61.9,7.9,47.3,8.4,20.9,10,16.9,11.4,24.5,10.2,40.1,20.6
1400000US17201000510,17201000510,"Census Tract 5.10, Winnebago County, Illinois",62.1,4.6,58.2,4.9,3.9,1.8,54.1,6.2,50.3,6.2,81.3,6.1,10.4,4.3,0.6,1.2,0.7,1,0,1.7,7,3.2,74.7,6.9,2.9,2.5,0,2.1,8.5,5.2,6.9,3.7,8.5,3.4,14.5,5,12.5,5.6,23.1,5.5,11.8,4.9,11.4,4.3,94079,5397,108438,10491,76.6,5.2,109006,13600,36,4.1,22779,2906,0.4,0.7,,,1.4,1.4,1.2,1.9,0,3,4.2,4.3,2.6,2.5,5.7,2.8,17,6.1,11,5,29.2,6.9,13.9,6,15.2,5.8,116579,21303,128042,13703,43951,5195,43864,15160,64157,16508,51442,7818,95.1,2.8,86.5,4.5,22.9,3.3,1.2,1.9,0,3.4,5.2,3.2,5.8,7.1
1400000US17201000511,17201000511,"Census Tract 5.11, Winnebago County, Illinois",64.4,5.1,58.8,5.2,5.6,3,60.7,7.7,52,7.2,88,7.4,6.9,5.6,0.1,0.4,0,2.2,0,2.2,4.9,4.2,90.7,4.3,4.3,3.2,3.3,2.8,6.3,3.5,6.4,4,10.1,5.3,18.7,5.9,15.6,7.1,19.7,6.7,5.1,3.5,10.4,4.3,75978,9250,106144,17415,78.2,6.3,109697,20692,29.8,6.6,24316,3767,0.7,1.2,,,9.1,5.7,0,3.9,1.5,2.9,1.2,1.8,5.1,5,12.3,9.9,26,9,14.7,9.2,15.5,7.4,7.1,5.7,16.7,6.9,79522,17336,133282,27668,44035,7510,48015,16504,57403,12302,40324,12543,96,2.5,74.7,6.7,36.1,5.6,1.5,2.9,0,4.7,4.8,3.9,5.1,9.6
1400000US17201000512,17201000512,"Census Tract 5.12, Winnebago County, Illinois",59.1,6.4,54.8,6.7,4.3,3,52.4,7.9,47.5,7.8,90.8,4.9,6.9,4.7,0,1.1,0,1.1,1.5,1.7,0.8,1,79.9,6.4,4.6,3.1,5.7,3.1,6.5,3.2,9.6,3.9,13.4,4.7,20,5.4,12.6,4.1,12.9,4.3,10.1,4.5,4.6,2.6,63571,6311,80726,6999,61.9,6.2,94487,10461,38.6,5.6,20438,2554,2.9,3.3,,,2,1.6,0,2.1,1.5,2.6,1.5,1.8,8.3,6.3,14.6,7.7,8.6,5.6,18.8,7.1,20.6,8.3,17.1,8.2,9,5.2,95494,21644,112128,13407,41302,3885,45806,7910,48638,7015,46750,7346,92.2,4.5,78.9,5.7,31.7,4,1.5,2.6,1.8,3.1,4.5,2.3,0,3.8
1400000US17201000513,17201000513,"Census Tract 5.13, Winnebago County, Illinois",46,5,41.1,5.2,4.9,2.3,38.3,7.1,34.7,6.7,85.5,4.9,8.5,4.5,0.2,0.3,1.5,1.6,1.5,1.3,2.9,2.9,83.5,6.4,2.3,1.9,4.1,2.4,11.1,3.5,7.1,2.8,10.4,3.6,22.3,5.8,19.8,4.5,12.1,4.4,5.8,2.9,4.9,3.1,66113,5228,77129,6643,59.2,5.2,80573,11437,55.8,5.8,22429,2093,0,1.7,,,6.6,4.2,1,1.5,0,2.6,7.4,4.8,8.1,4.6,10.6,4.3,17.8,6.5,26,6.4,15.1,5.7,7.5,4.1,6.5,4.5,78009,5965,89981,10436,33682,2919,40263,9309,51299,7929,32356,11004,96.5,1.8,80.7,4.3,47.3,6.6,6.1,5,4,3.6,7.7,4.4,14.4,12.5
1400000US17201000514,17201000514,"Census Tract 5.14, Winnebago County, Illinois",61.8,4.2,55.9,4.9,5.9,2.8,56.8,6.6,50.5,6.7,81.3,6,13.6,5.4,0.3,0.7,0.6,1,0,1.7,4.2,3,82,5.4,3.4,2.6,4.5,3.8,8,4,9.1,5.2,12,4.6,20.3,6.9,14.9,4.5,16.8,4.5,2.8,2.6,8.2,4.4,62527,7487,81508,10690,67.9,5.2,81141,11982,40,4.6,21116,1985,0.8,0.9,,,6.9,4.1,2.4,3.1,3.4,4.3,2,2.1,6,4.1,12.3,6.1,19.3,7.1,19.4,5.9,22.5,6.9,4.3,4.1,8.4,4.9,81310,10192,92041,12103,34661,4780,39279,15610,59530,19620,32330,4342,94.2,2.1,81.7,5.8,33.3,3.9,5.8,5.1,4.3,5.3,7.3,4.7,11.3,12.8
1400000US17201000600,17201000600,"Census Tract 6, Winnebago County, Illinois",69,4.5,64.2,3.8,4.7,2.9,65,7.1,61.9,5.6,84.3,5.2,8.3,4.2,0,1.3,0.5,0.7,1.7,2.1,5.1,2.8,80.8,6.1,4.7,2.8,2.9,1.9,4.9,2.7,13.3,4.7,19.1,5.8,22.9,5.7,11.8,4.1,14.8,4.4,2.5,1.9,3,2.2,55343,5983,70257,8961,80.1,4.1,69395,10571,29.8,4.3,20158,2459,1.5,2.2,,,10.2,4.3,2.6,2.3,0.7,1.1,3.9,3.8,12.4,5.8,25.1,7.8,19,5.8,12.8,5.6,16.1,5.7,3.7,2.8,3.8,3.1,56507,9979,77662,11688,28839,3556,47763,9290,52558,9065,32324,4012,91.9,3.1,66.4,7,38.2,5.7,7.8,4.8,6,4.9,12.5,6.7,13.5,11.4
1400000US17201000700,17201000700,"Census Tract 7, Winnebago County, Illinois",81,4.5,71.3,4.7,9.7,4.7,76.7,6.1,68.4,6,86.3,6.5,9,4.3,0.7,0.9,0.5,0.7,0,1.4,3.5,2.8,76.9,8.1,8,4.8,4.7,3,7.5,3.8,1.4,1.5,19.6,6.4,23.8,6.3,9.2,4.2,16.1,6.2,6.4,3.7,3.4,2.6,62715,5993,78263,11756,86.7,4.1,75290,11915,21,4.1,25034,3627,0,1.9,,,11.4,4.6,4.2,4.7,1.5,2.4,3.7,3.3,0.5,1.3,19,9.1,28.3,8.6,14,6.7,17.6,8.3,7.6,4.9,3.7,3.3,71019,9291,88877,14732,34837,4951,42067,8450,50569,9233,34390,4021,90.2,5.1,70.7,8.8,30.2,7.4,6.5,5.1,0.5,2.3,9.4,5.4,12.9,13.9
1400000US17201000800,17201000800,"Census Tract 8, Winnebago County, Illinois",71.6,5.5,59.8,5.5,11.9,3.7,65.1,8,54.6,8.5,70.7,10.1,13.1,6.5,6,5.3,5.9,5.6,3,3.1,1.3,1.6,88,5.7,21.9,6.6,11.9,6.4,11,5.5,11.1,4.7,20.5,9.3,12.3,5.1,7.2,4.5,2.3,1.8,0.7,1.2,0.9,1.3,28291,5686,42543,10825,79.6,6.5,44561,12875,24.4,5.4,14757,3115,8.6,4,2303,1477,40.6,6.1,18.5,11.4,3.8,5.8,15.3,9.6,21.2,9.7,16.6,9.4,2.5,3.7,16.6,9.9,3.6,4,1.7,2.9,0,5.1,30362,4050,42922,8726,20871,5286,23167,13063,40248,18210,22021,3946,89.7,4,40,7.3,57,7.4,22.4,10.5,2.4,4.2,28.4,8.1,47.5,20.4
1400000US17201001000,17201001000,"Census Tract 10, Winnebago County, Illinois",55.5,9.6,39.1,7.5,16.4,7.4,54.9,12.4,34.4,13.1,77.5,11.2,2.8,5.8,3.6,3.1,2.9,4.9,1.4,2.2,11.8,8.4,84.5,8.3,36.5,10.3,19.8,9.9,8,6,4,4,13.9,6.9,12.9,5.7,2.5,3.1,0,2.4,2.3,3.3,0,2.4,13759,1838,26098,6253,61.6,9.4,33514,10913,30.7,12.3,10261,1937,5.5,5.5,1631,1811,58.7,8.7,24.4,14.7,24.3,18,4.1,6.8,1.2,1.9,17.1,11.5,19.7,10.4,4.8,6.3,0,4.6,4.4,6.7,0,4.6,,,35522,12992,10834,2881,9895,2127,14998,4093,18267,6658,80.1,14,28.4,8,57.6,14,48.7,15.4,22.7,16.7,53.6,13,65.5,22.3
1400000US17201001100,17201001100,"Census Tract 11, Winnebago County, Illinois",35.5,7.8,32.5,7.4,2.9,2.8,33.3,9.2,30.3,8.7,73.6,12.2,6.4,5.4,9,6.3,10,8.4,1,1.6,0,8.8,73,13.6,33.3,8.5,17,6.2,23.2,7.9,10.4,4.2,3.9,3,10.4,4.2,1,1.6,1,1.5,0,3.7,0,3.7,14881,3184,21681,2381,38.8,7.3,26046,4408,57.9,8.3,13455,1721,4,2.8,841,537,41.7,8.2,9.7,9.1,0,18.4,9,12.9,24.6,18.8,9.7,9.9,36.6,15.2,5.2,8.6,5.2,8,0,18.4,0,18.4,45000,24659,45211,6358,14831,1878,12068,2077,16035,1818,17716,5409,92.6,4.1,38.9,7.4,68.7,8.6,17.9,18.7,20.5,25.6,38.8,11.8,22,30.8
1400000US17201001200,17201001200,"Census Tract 12, Winnebago County, Illinois",63.5,6.6,51.8,6.5,11.7,4,59.8,9.9,51,9,70.6,8,15.6,5.9,4.7,3.9,2.3,2.6,6.3,4.4,0.6,1,91.9,4.6,28,8.4,10.6,5.7,16.3,7,16,6.5,14.6,5.9,7.3,4.7,1.9,1.6,4.1,3.6,1.1,1.4,0,3,22837,4541,28883,4907,74.3,7.5,31946,5595,22.5,6.1,13289,2496,6.4,3.8,2545,1961,51.1,8.7,20.7,11.5,12.3,8.5,16.1,9.2,11.1,9.2,18.9,10.4,5.5,5.2,3.5,3.4,9.3,8.1,2.5,3.2,0,6.7,25250,5795,36213,7831,12069,1835,18482,6027,21463,5189,17853,3213,73.6,6.2,24.4,5.9,55.1,7.1,52.4,12.4,36.1,19.1,52.2,9.5,74,14.1
1400000US17201001300,17201001300,"Census Tract 13, Winnebago County, Illinois",71,6,61.5,6.8,9.5,4.8,69.7,6.9,58.3,8.2,72.4,8.5,12.8,5.3,6.5,4.3,4.8,4,2.8,3.1,0.7,1.2,95.2,3.7,11.2,4.6,9.4,5.2,18.2,7,12.2,6,19.8,7.5,14.2,6.9,12.8,6.1,1.1,1.6,0.6,1,0.5,0.8,34279,6580,40492,4768,86.1,6,40135,5920,24.6,6.6,13278,1600,3.9,3.2,5613,4692,48.4,8.5,3.4,3.5,10.8,6.8,19.7,8.8,13,7.5,29.5,10.1,11,7.3,10.8,6.6,0.7,1.3,0.9,1.4,0,4.8,37734,6798,40255,5534,12818,1698,21250,10412,35761,11008,19696,1812,89.8,4.2,38.2,10,61.5,8.7,28,10.8,25.5,16.2,36.5,9.9,43.3,17.7
1400000US17201001400,17201001400,"Census Tract 14, Winnebago County, Illinois",78.7,4.8,64.3,6.5,14.4,5.7,76,6.7,60.7,8.6,82.8,5.7,10.1,5.2,2.1,2,1.2,1.4,3,2.9,0.8,1.2,89.3,4.4,9.2,5.7,6.3,4.4,14.7,4.9,13.8,5.2,18.4,5.9,22.7,6.6,8.3,3.4,4.7,3.2,0.5,0.8,1.5,1.7,38200,7352,46229,4794,81.5,5.2,48617,5776,22.7,6.4,16838,3395,2,2.4,,,26.4,9.2,7.1,7.1,7.5,7.3,16.5,8.6,8.2,5.2,20.2,9,21.6,8.9,9.1,4.6,6.7,4.7,0.8,1.4,2.4,2.7,41474,8928,50526,8315,18783,2110,26000,7002,31576,5053,24741,4476,95.2,2.3,52.9,9,50.1,8.8,22.2,11.2,8.6,12.9,23.8,9.7,36,20.4
1400000US17201001500,17201001500,"Census Tract 15, Winnebago County, Illinois",70,4.8,62.8,5.7,7.2,2.8,67.7,6.5,59,7.1,83.2,7.4,8.8,5.5,2.1,3.2,0,1.2,1,1.7,4.8,3.2,82.9,7.2,5.8,3.5,6.3,4.3,10,4.7,11.8,5.8,27.1,7.8,21.4,6.4,8.3,3.8,6.5,3.3,1.2,1.8,1.6,1.9,43175,5104,56479,10784,75.3,5.2,59819,13595,29.7,6.3,17472,2872,3.5,2.6,2471,1964,9.1,4.5,5.3,4.9,0,2.1,6.8,5,10.1,6.2,25.5,7.6,26,8.9,10.6,5.7,11.1,5.6,2,3,2.7,3.1,52227,10019,72116,17785,26134,5383,27454,15800,33029,4897,27402,2972,94.7,2.5,67.9,5.7,40.2,5.9,8.7,6,10.1,8.1,13,5.5,8.1,9.3
1400000US17201001600,17201001600,"Census Tract 16, Winnebago County, Illinois",63.8,5.8,57.1,6,6.6,3.7,64,7.4,56.5,9,87.9,6.1,6.1,4.6,1.8,2.8,2.2,2.6,0,1.2,2,2,86.7,4.6,4.2,3.7,5.3,4,13.1,5.3,9.3,4.5,18.1,6.7,29.9,5.9,10,4.9,8.1,3.7,0.6,1.2,1.3,1.6,50000,11158,53282,5105,78.3,5.6,53379,6082,30.2,6.6,19780,2267,0,1.3,,,18.7,7.2,2.2,2.5,1.9,3.2,12,6.8,7.2,4.3,24,8.9,28.1,8.2,9.6,5.9,12.1,5.5,0.8,1.8,2,2.4,50633,7646,58939,7656,20783,2200,26212,6476,35280,5674,31186,4134,92.6,3.6,55.4,8.9,50.4,8.2,4.1,4,1.3,2,6.2,4.1,6.2,6.6
1400000US17201001700,17201001700,"Census Tract 17, Winnebago County, Illinois",68.7,7,60.4,7.6,8.2,3.5,66.3,9.7,57.5,10.4,80.5,6.7,12.9,7,0.6,2,0,1.9,2.1,2.6,3.9,3.1,89.6,5.7,7,4.9,5.2,3.9,12.8,5.8,9.5,5.4,19.6,7.4,21.9,7.3,15.3,6.9,6.3,4.6,2.4,2.8,0,2.4,47207,7448,53004,5819,82.5,5.4,52390,6769,25.1,4.7,20642,2764,0.5,0.9,,,19.8,7.4,4.1,5.5,2.9,3.3,9.1,7,10,7.5,26.8,9.5,18,9.7,17.8,8.9,10,7.1,1.4,2.4,0,3.8,48954,15612,57550,7683,19317,2244,29907,18740,36502,5490,26563,6075,93.5,3.3,63.3,8.8,41.8,8.4,10.5,7.9,5,6.8,17,8.4,17.7,13.5
1400000US17201001800,17201001800,"Census Tract 18, Winnebago County, Illinois",62.3,5.1,54.1,5.2,8.3,3.1,58.4,7,48.7,6.5,65.8,9.9,17.6,7.3,5.2,3.1,6,4.9,2.5,3.9,2.8,4.5,90,6,19.3,6,11.5,5,10.8,5.5,6.9,3.4,19.4,7.1,17.5,6.1,9.3,4.6,3.7,2.6,0,1.3,1.5,2.5,35786,7181,41277,6755,78.3,7,42973,8133,32.8,7.5,10666,1748,4.9,3.3,2376,1276,41.9,7.3,20.2,7.9,8.9,6.2,8.2,6.4,6.2,4,22.7,9.5,17.9,7.3,12.1,6.5,3.8,3.4,0,2.2,0,2.2,38828,8755,41527,6709,14157,2241,19635,6663,36744,12995,19453,3629,86.6,4.9,34.4,6.7,63.1,6.9,35.7,9.9,7.8,7.2,37.1,9,40.2,13.9
1400000US17201001900,17201001900,"Census Tract 19, Winnebago County, Illinois",54.2,7.3,49.5,6.5,4.8,2.6,46.8,8.5,46,8.6,87.8,4.7,6.4,4.1,0.4,0.7,0,2,4.3,2.5,1.1,1.5,94.4,4.1,9.2,4.7,6.7,4.6,11.7,4.8,12.8,6.4,21.2,7.6,21.8,7.7,10.4,6.8,5.3,3.4,0,2,0.8,1.4,39428,4907,49409,8183,68.1,8.7,49413,6324,45.6,7.8,15828,2619,4.2,2.5,2863,1359,25.9,8.8,1.4,3.4,1.3,1.9,9.8,5.6,10.4,6.9,32.5,9,23.4,11.2,11.2,8.9,8.6,5.7,0,3.2,1.3,2.3,44464,8819,59769,12140,19091,2929,19618,7919,27687,7814,27160,2305,94.6,2.7,48.1,9.2,62,7.6,5.9,5.6,4.9,4.3,13.4,5.3,16.6,15.7
1400000US17201002000,17201002000,"Census Tract 20, Winnebago County, Illinois",64.8,7.8,55.2,7.1,9.6,4.9,55.2,13.2,43.7,12.6,87.1,8.5,8.1,7.7,1.9,2.7,1.3,1.6,1.6,2.8,0,2.5,96.5,4.4,10.5,6.3,8.1,4.9,15.3,6.7,32.2,12.1,8.8,6.2,17.5,7.9,6.7,6,0.8,1.5,0,2.5,0,2.5,30871,1802,35892,5408,80.9,7.2,35616,5500,34,7.5,12424,2422,7.2,4.8,2058,2775,45.1,9.3,0,4.2,5.4,5.2,19.3,13.4,35.7,18.3,3.9,4.4,24.2,11.9,10.1,9,1.4,2.5,0,4.2,0,4.2,31519,4935,42639,7312,14479,2197,21458,8556,24071,5739,22762,3366,82,6.5,34.9,8.7,57.4,8.1,19.9,10.3,19.4,11.6,28.4,10.5,42.3,22.9
1400000US17201002100,17201002100,"Census Tract 21, Winnebago County, Illinois",64,6.6,42.6,9,21.3,7.5,56.5,9.7,35.8,9.1,53.8,14.2,26.1,12.2,6.8,4.7,0.8,1.5,8.2,7.3,4.3,3.5,89.9,7.4,32.6,10.6,14.7,6.8,8.9,4.4,2.9,2.2,16.8,10.1,11.4,6.7,11.9,8.3,0.9,1.1,0,3.9,0,3.9,17065,10619,30348,6391,64.7,7.6,36586,9098,31.3,6.8,12786,2354,6.5,5.1,5596,1769,55.3,12.3,32.8,13.3,11.3,8.9,8,4.9,2.2,2.5,13.1,10.7,14.6,9.1,16.6,12.1,1.3,1.7,0,5.9,0,5.9,,,34429,9090,11457,3035,14042,3132,22015,4618,21490,13339,95,2.7,33,12.3,71,11.5,46.6,14.6,29.7,19.7,53,13.2,71.5,17.3
1400000US17201002200,17201002200,"Census Tract 22, Winnebago County, Illinois",65,6,56.4,6.1,8.6,3.2,60.3,8.9,49.3,7.9,76.8,7.2,15.9,5.7,0.7,1.1,0.7,1.1,3.4,3.5,2.5,2.8,80.5,6.6,10,4.5,6.4,4.9,19.5,7.8,8.5,5.9,19.6,7.3,17.6,5.5,9.6,5.7,7.1,3.8,0,2.1,1.6,1.8,39566,5199,52460,13598,78.7,6.1,43572,6420,35.6,8.4,18713,2185,7.5,6.1,1629,894,20.2,5.6,8.3,5.7,2.7,3.5,14,8,11.2,8,27.2,9.8,19,7.4,12,7.5,3.3,3.3,0,3,2.3,2.7,43025,5805,58104,19429,19182,5004,22213,4733,35458,7905,17252,4854,89.5,4.3,51.4,6.1,49.9,6.8,15.2,6,9.3,6.2,22.4,6.6,37.7,16
1400000US17201002301,17201002301,"Census Tract 23.01, Winnebago County, Illinois",61,5.9,51.9,5.6,9.1,3.5,52.9,8,48.7,7.9,82.5,6.6,13,7,1.2,2,1.6,2.5,0.9,1.4,0.8,1.1,83.8,5.4,11.8,6.6,2.8,2.3,22.2,7.3,12,5.7,15.8,5.3,24,7.2,6.8,4.4,4.7,2.7,0,2.9,0,2.9,35575,4685,41200,4192,73.5,7.5,40761,4869,40.9,7.8,16466,2389,5.4,3.3,3680,2994,31.4,8.5,6.3,6.9,1.7,2.1,15.2,7.9,15.2,8.2,21.5,8,25.2,7.5,6.9,4.4,8.1,4.6,0,5,0,5,39207,5517,46944,5447,16616,1470,23903,7290,30635,6597,23145,2686,92.4,3.1,42.9,7.8,61.5,7.2,14.1,8.1,9.8,7.6,19.2,7.1,20.8,13.2
1400000US17201002302,17201002302,"Census Tract 23.02, Winnebago County, Illinois",66.8,5.1,55.4,6.6,11.3,5.4,55.7,9.1,49.9,9.5,85.4,6,7.1,5.6,1,1.5,1,1.6,4,3.4,1.5,2.3,86.9,6.1,3.4,2.9,6.7,5.6,17.5,8.1,15.4,6.6,14.5,6.2,16.8,6.7,17.5,7.5,4,3.5,2.7,4,1.4,2.1,42188,5856,54111,7193,79.9,5.8,49398,8462,32.9,6.2,17626,2761,3.6,4.1,,,19.2,7.9,1.7,3.1,2.6,3.8,23.5,11,9.9,7.8,8.7,5,20.1,9.3,26.7,11.7,4.4,4.7,2.3,3.4,0,7.7,58750,18264,58933,8725,24452,3063,34563,10757,44224,14507,23750,4163,88.4,6.3,51,8.5,47.8,8.3,14,8.2,8.8,7.9,17.1,7.9,29.1,23
1400000US17201002400,17201002400,"Census Tract 24, Winnebago County, Illinois",58.9,5.6,43.9,6.1,14.9,4.6,61.6,7.4,47.7,8.3,75.8,9.9,12,7.2,10.8,6.2,1.4,1.9,0,4.1,0,4.1,90.3,6.4,23.7,7.6,9.2,5.4,24.2,7.5,13.3,6.2,15.3,6.3,8,3.9,2.6,2.4,2.4,2.3,1.3,2.1,0,3.1,21302,2342,28908,4918,68.2,8.2,26788,7127,26.2,7,17476,3016,12.2,6.6,3612,1651,55.1,9,22.7,9.2,7.5,6,25.9,9.2,12.4,7.4,15.3,7.8,10.1,5.7,1.8,1.9,2.4,2.8,1.8,3.1,0,4.4,22596,3351,30171,6813,10675,1979,17206,6335,23391,7001,13859,7118,91.2,3.7,25.2,6.6,76.1,7.7,46.5,9.1,28.9,17.8,52.6,8.2,67.7,11.5
1400000US17201002500,17201002500,"Census Tract 25, Winnebago County, Illinois",65.4,6,49.2,7.7,16.3,5.6,65.1,9,51.6,9.7,80.9,8.2,8.7,6.6,5.7,3.6,3.4,3.5,1.3,1.8,0,2.8,94.2,3.7,16.1,7.1,5.6,4.8,16,7.5,29.2,9.7,11,6.2,6.2,4.1,10.4,6.1,3.8,4.7,1.8,2.7,0,2.7,30051,3230,38441,7156,84.4,5.6,32287,6728,29.2,8.2,13414,1954,11.8,5.8,2334,1156,47.5,9.1,12.2,7.6,10.2,7.7,19,9.3,21,9.5,13.8,8.5,5.8,4.7,9.8,6.9,5.5,6.7,2.6,3.8,0,3.9,30585,5181,41283,9501,14206,2760,26438,4064,26537,6454,19834,2236,86.8,4.4,31.5,9.6,65.7,7.1,33.4,10,16,12.1,40,9.6,58.5,13.8
1400000US17201002600,17201002600,"Census Tract 26, Winnebago County, Illinois",42.6,4.8,23.5,3.6,19.1,3.9,63.7,7.5,32.2,7,74.9,9.7,6.2,4.3,9.4,6.7,1.5,2.2,2.4,3.7,5.6,4.8,85.3,7.2,31.9,8.7,12,6,15.3,6.3,13.6,6.3,10.8,4.6,9.4,5.2,3.2,3.3,3.9,3.6,0,3.6,0,3.6,19688,5369,27521,5025,69.8,7.7,29931,6708,27,6.4,13155,4523,12.1,6.5,3189,2203,72.8,6.8,34.4,10.2,9.4,6.4,18,8.7,10.7,5.9,7.5,4.3,12,7.5,2.5,3.6,5.5,5.1,0,5.1,0,5.1,19036,5750,28337,6251,8913,1356,14718,11409,23098,6458,11010,5734,92.4,2.6,18.3,4.7,77.3,4.1,57.6,10,44.4,21.5,59.5,9.5,67.8,13.6
